"correct_answer","Answer.time_in_minutes","utterance","correct_color","correct_material","workerid","rt","response","feature_type","feature","item","slide_number_in_experiment","object","label","speaker_cond"
"['no']",14.0213,"","['green']","['wood']",2,NA,"[1940, 'no']","['color']","['red']","['table']","experimental_trial","","table_wood_green","list1"
"['yes']",14.0213,"","['purple']","['denim']",2,NA,"[2683, 'yes']","['color']","['purple']","['jacket']","experimental_trial","","jacket_denim_purple","list1"
"['yes']",14.0213,"","['green']","['glass']",2,NA,"[3083, 'yes']","['material']","['glass']","['pitcher']","experimental_trial","","pitcher_glass_green","list1"
"['no']",14.0213,"","['blue']","['paper']",2,NA,"[2540, 'no']","['color']","['black']","['plate']","experimental_trial","","plate_paper_blue","list1"
"['no']",14.0213,"","['black']","['leather']",2,NA,"[2693, 'no']","['color']","['green']","['boot']","experimental_trial","","boot_leather_original","list1"
"['yes']",14.0213,"","['green']","['metal']",2,NA,"[2795, 'yes']","['color']","['green']","['table']","experimental_trial","","table_metal_green","list1"
"['no']",14.0213,"","['brown']","['wood']",2,NA,"[2927, 'no']","['color']","['green']","['spoon']","experimental_trial","","spoon_wood_original","list1"
"['yes']",14.0213,"","['green']","['glass']",2,NA,"[3098, 'yes']","['color']","['green']","['bottle']","experimental_trial","","bottle_glass_green","list1"
"['no']",14.0213,"","['clear']","['glass']",2,NA,"[3325, 'no']","['material']","['metal']","['bowl']","experimental_trial","","bowl_glass_original","list1"
"['yes']",14.0213,"","['blue']","['plastic']",2,NA,"[2952, 'yes']","['material']","['plastic']","['spoon']","experimental_trial","","spoon_plastic_blue","list1"
"['no']",14.0213,"","['green']","['rubber']",2,NA,"[2478, 'no']","['material']","['leather']","['boot']","experimental_trial","","boot_rubber_original","list1"
"['yes']",14.0213,"","['green']","['metal']",2,NA,"[2747, 'yes']","['material']","['metal']","['spoon']","experimental_trial","","spoon_metal_green","list1"
"['yes']",14.0213,"","['blue']","['paper']",2,NA,"[3152, 'yes']","['color']","['blue']","['bag']","experimental_trial","","bag_paper_blue","list1"
"['yes']",14.0213,"","['silver']","['metal']",2,NA,"[3106, 'yes']","['color']","['silver']","['bowl']","experimental_trial","","bowl_metal_original","list1"
"['yes']",14.0213,"","['green']","['metal']",2,NA,"[3090, 'yes']","['material']","['metal']","['chair']","experimental_trial","","chair_metal_green","list1"
"['no']",14.0213,"","['clear']","['plastic']",2,NA,"[2809, 'no']","['material']","['metal']","['cup']","experimental_trial","","cup_plastic_original","list1"
"['yes']",14.0213,"","['blue']","['wood']",2,NA,"[3261, 'yes']","['material']","['wood']","['spoon']","experimental_trial","","spoon_wood_blue","list1"
"['no']",14.0213,"","['brown']","['wood']",2,NA,"[4065, 'no']","['material']","['glass']","['box']","experimental_trial","","box_wood_original","list1"
"['yes']",14.0213,"","['green']","['glass']",2,NA,"[3414, 'yes']","['color']","['green']","['bowl']","experimental_trial","","bowl_glass_green","list1"
"['yes']",14.0213,"","['silver']","['metal']",2,NA,"[3750, 'yes']","['material']","['metal']","['table']","experimental_trial","","table_metal_original","list1"
"['no']",14.0213,"","['blue']","['wood']",2,NA,"[2793, 'no']","['material']","['metal']","['table']","experimental_trial","","table_wood_blue","list1"
"['no']",14.0213,"","['blue']","['plastic']",2,NA,"[3095, 'no']","['color']","['green']","['plate']","experimental_trial","","plate_plastic_original","list1"
"['yes']",14.0213,"","['green']","['wood']",2,NA,"[3237, 'yes']","['material']","['wood']","['chair']","experimental_trial","","chair_wood_green","list1"
"['no']",14.0213,"","['brown']","['cardboard']",2,NA,"[3714, 'no']","['material']","['plastic']","['box']","experimental_trial","","box_cardboard_original","list1"
"['no']",14.0213,"","['green']","['cardboard']",2,NA,"[3121, 'no']","['color']","['purple']","['box']","experimental_trial","","box_cardboard_green","list1"
"['yes']",14.0213,"","['white']","['plastic']",2,NA,"[2619, 'yes']","['material']","['plastic']","['pitcher']","experimental_trial","","pitcher_plastic_original","list1"
"['no']",14.0213,"","['blue']","['denim']",2,NA,"[2927, 'no']","['color']","['green']","['jacket']","experimental_trial","","jacket_denim_original","list1"
"['no']",14.0213,"","['purple']","['metal']",2,NA,"[3048, 'yes']","['color']","['green']","['chair']","experimental_trial","","chair_metal_purple","list1"
"['no']",14.0213,"","['blue']","['plastic']",2,NA,"[3210, 'no']","['color']","['purple']","['pitcher']","experimental_trial","","pitcher_plastic_blue","list1"
"['no']",14.0213,"","['blue']","['metal']",2,NA,"[2501, 'no']","['material']","['plastic']","['table']","experimental_trial","","table_metal_blue","list1"
"['yes']",14.0213,"","['brown']","['rubber']",2,NA,"[2530, 'yes']","['color']","['brown']","['boot']","experimental_trial","","boot_rubber_brown","list1"
"['yes']",14.0213,"","['blue']","['plastic']",2,NA,"[3131, 'yes']","['color']","['blue']","['chair']","experimental_trial","","chair_plastic_original","list1"
"['yes']",14.0213,"","['green']","['metal']",2,NA,"[2851, 'yes']","['material']","['metal']","['pitcher']","experimental_trial","","pitcher_metal_green","list1"
"['yes']",14.0213,"","['blue']","['metal']",2,NA,"[2306, 'yes']","['color']","['blue']","['pitcher']","experimental_trial","","pitcher_metal_blue","list1"
"['no']",14.0213,"","['green']","['paper']",2,NA,"[2034, 'no']","['color']","['red']","['bag']","experimental_trial","","bag_paper_green","list1"
"['no']",14.0213,"","['blue']","['glass']",2,NA,"[2181, 'no']","['material']","['plastic']","['pitcher']","experimental_trial","","pitcher_glass_blue","list1"
"['yes']",14.0213,"","['green']","['plastic']",2,NA,"[2186, 'yes']","['color']","['green']","['bottle']","experimental_trial","","bottle_plastic_green","list1"
"['yes']",14.0213,"","['blue']","['cardboard']",2,NA,"[1907, 'yes']","['material']","['cardboard']","['box']","experimental_trial","","box_cardboard_blue","list1"
"['yes']",14.0213,"","['green']","['plastic']",2,NA,"[3228, 'yes']","['color']","['green']","['bag']","experimental_trial","","bag_plastic_green","list1"
"['no']",14.0213,"","['white']","['plastic']",2,NA,"[2499, 'no']","['material']","['wood']","['spoon']","experimental_trial","","spoon_plastic_original","list1"
"['yes']",14.0213,"","['pink']","['plastic']",2,NA,"[2817, 'yes']","['material']","['plastic']","['plate']","experimental_trial","","plate_plastic_pink","list1"
"['yes']",14.0213,"","['silver']","['metal']",2,NA,"[2446, 'yes']","['material']","['metal']","['cup']","experimental_trial","","cup_metal_original","list1"
"['no']",14.0213,"","['blue']","['plastic']",2,NA,"[2259, 'no']","['color']","['red']","['cup']","experimental_trial","","cup_plastic_blue","list1"
"['no']",14.0213,"","['blue']","['metal']",2,NA,"[2804, 'no']","['color']","['white']","['bowl']","experimental_trial","","bowl_metal_blue","list1"
"['yes']",14.0213,"","['purple']","['leather']",2,NA,"[3264, 'yes']","['color']","['purple']","['jacket']","experimental_trial","","jacket_leather_purple","list1"
"['yes']",14.0213,"","['white']","['paper']",2,NA,"[2563, 'yes']","['material']","['paper']","['plate']","experimental_trial","","plate_paper_original","list1"
"['yes']",14.0213,"","['green']","['plastic']",2,NA,"[2203, 'yes']","['color']","['green']","['cup']","experimental_trial","","cup_plastic_green","list1"
"['no']",14.0213,"","['brown']","['leather']",2,NA,"[2593, 'no']","['material']","['canvas']","['boot']","experimental_trial","","boot_leather_brown","list1"
"['yes']",14.0213,"","['green']","['leather']",2,NA,"[2322, 'yes']","['material']","['leather']","['boot']","experimental_trial","","boot_leather_green","list1"
"['no']",14.0213,"","['white']","['plastic']",2,NA,"[2635, 'no']","['color']","['blue']","['bag']","experimental_trial","","bag_plastic_original","list1"
"['no']",14.0213,"","['green']","['leather']",2,NA,"[2820, 'no']","['material']","['denim']","['jacket']","experimental_trial","","jacket_leather_green","list1"
"['no']",14.0213,"","['brown']","['wood']",2,NA,"[2840, 'no']","['material']","['plastic']","['table']","experimental_trial","","table_wood_original","list1"
"['yes']",14.0213,"","['blue']","['plastic']",2,NA,"[2748, 'yes']","['material']","['plastic']","['bottle']","experimental_trial","","bottle_plastic_blue","list1"
"['no']",14.0213,"","['blue']","['metal']",2,NA,"[2098, 'no']","['material']","['plastic']","['spoon']","experimental_trial","","spoon_metal_blue","list1"
"['no']",14.0213,"","['black']","['leather']",2,NA,"[2530, 'no']","['color']","['blue']","['jacket']","experimental_trial","","jacket_leather_original","list1"
"['yes']",14.0213,"","['blue']","['glass']",2,NA,"[2736, 'yes']","['material']","['glass']","['bowl']","experimental_trial","","bowl_glass_blue","list1"
"['no']",14.0213,"","['clear']","['glass']",2,NA,"[2578, 'no']","['color']","['blue']","['pitcher']","experimental_trial","","pitcher_glass_original","list1"
"['no']",14.0213,"","['green']","['paper']",2,NA,"[2506, 'no']","['material']","['metal']","['plate']","experimental_trial","","plate_paper_green","list1"
"['yes']",14.0213,"","['green']","['denim']",2,NA,"[3084, 'yes']","['material']","['denim']","['jacket']","experimental_trial","","jacket_denim_green","list1"
"['no']",14.0213,"","['brown']","['wood']",2,NA,"[2938, 'no']","['material']","['plastic']","['chair']","experimental_trial","","chair_wood_original","list1"
"['no']",14.0213,"","['green']","['metal']",2,NA,"[2610, 'no']","['material']","['wood']","['bowl']","experimental_trial","","bowl_metal_green","list1"
"['yes']",14.0213,"","['purple']","['wood']",2,NA,"[3781, 'yes']","['color']","['purple']","['chair']","experimental_trial","","chair_wood_purple","list1"
"['no']",14.0213,"","['blue']","['plastic']",2,NA,"[2202, 'no']","['material']","['glass']","['bag']","experimental_trial","","bag_plastic_blue","list1"
"['yes']",14.0213,"","['green']","['wood']",2,NA,"[2537, 'yes']","['color']","['green']","['spoon']","experimental_trial","","spoon_wood_green","list1"
"['no']",14.0213,"","['green']","['plastic']",2,NA,"[2769, 'no']","['color']","['blue']","['spoon']","experimental_trial","","spoon_plastic_green","list1"
"['yes']",14.0213,"","['blue']","['wood']",2,NA,"[3214, 'yes']","['color']","['blue']","['box']","experimental_trial","","box_wood_blue","list1"
"['no']",14.0213,"","['green']","['metal']",2,NA,"[2555, 'no']","['material']","['paper']","['cup']","experimental_trial","","cup_metal_green","list1"
"['no']",14.0213,"","['green']","['wood']",2,NA,"[2947, 'no']","['color']","['orange']","['box']","experimental_trial","","box_wood_green","list1"
"['yes']",14.0213,"","['blue']","['metal']",2,NA,"[2413, 'yes']","['color']","['blue']","['cup']","experimental_trial","","cup_metal_blue","list1"
"['yes']",14.0213,"","['green']","['plastic']",2,NA,"[3224, 'yes']","['material']","['plastic']","['plate']","experimental_trial","","plate_plastic_green","list1"
"['no']",14.0213,"","['blue']","['glass']",2,NA,"[2817, 'no']","['color']","['red']","['bottle']","experimental_trial","","bottle_glass_blue","list1"
"['yes']",14.0213,"","['green']","['plastic']",2,NA,"[2386, 'yes']","['color']","['green']","['pitcher']","experimental_trial","","pitcher_plastic_green","list1"
"['no']",14.0213,"","['purple']","['plastic']",2,NA,"[2914, 'no']","['color']","['white']","['chair']","experimental_trial","","chair_plastic_purple","list1"
"['no']",14.0213,"","['clear']","['plastic']",2,NA,"[2172, 'no']","['color']","['black']","['bottle']","experimental_trial","","bottle_plastic_original","list1"
"['yes']",14.0213,"","['silver']","['metal']",2,NA,"[1988, 'yes']","['color']","['silver']","['spoon']","experimental_trial","","spoon_metal_original","list1"
"",2.70558333333333,"bot_check","","",3,0,"Elizabeth","","","","1","Elizabeth","","list1"
"['no']",2.70558333333333,"","['silver']","['metal']",3,NA,"[2264, 'no']","['material']","['glass']","['ball']","practice_trial","","ball_metal_original","list1"
"['yes']",2.70558333333333,"","['yellow']","['wood']",3,NA,"[2122, 'yes']","['color']","['yellow']","['door']","practice_trial","","door_wood_yellow","list1"
"['no']",2.70558333333333,"","['blue']","['metal']",3,NA,"[1359, 'no']","['color']","['red']","['bag']","practice_trial","","ruler_metal_blue","list1"
"['yes']",2.70558333333333,"","['red']","['plastic']",3,NA,"[3239, 'yes']","['material']","['plastic']","['ball']","practice_trial","","ball_plastic_red","list1"
"['yes']",2.70558333333333,"","['white']","['paper']",3,NA,"[1503, 'yes']","['material']","['paper']","['plate']","experimental_trial","","plate_paper_original","list1"
"['yes']",2.70558333333333,"","['brown']","['rubber']",3,NA,"[1800, 'yes']","['color']","['brown']","['boot']","experimental_trial","","boot_rubber_brown","list1"
"['yes']",2.70558333333333,"","['blue']","['cardboard']",3,NA,"[1456, 'yes']","['material']","['cardboard']","['box']","experimental_trial","","box_cardboard_blue","list1"
"['yes']",2.70558333333333,"","['green']","['rubber']",3,NA,"[1615, 'yes']","['material']","['rubber']","['boot']","experimental_trial","","boot_rubber_green","list1"
"['no']",2.70558333333333,"","['clear']","['glass']",3,NA,"[1408, 'no']","['material']","['paper']","['bottle']","experimental_trial","","bottle_glass_original","list1"
"['yes']",2.70558333333333,"","['blue']","['paper']",3,NA,"[1432, 'yes']","['color']","['blue']","['bag']","experimental_trial","","bag_paper_blue","list1"
"['no']",2.70558333333333,"","['white']","['plastic']",3,NA,"[1505, 'no']","['color']","['blue']","['bag']","experimental_trial","","bag_plastic_original","list1"
"['no']",2.70558333333333,"","['green']","['wood']",3,NA,"[1279, 'no']","['color']","['orange']","['box']","experimental_trial","","box_wood_green","list1"
"['yes']",2.70558333333333,"","['blue']","['metal']",3,NA,"[1208, 'yes']","['color']","['blue']","['pitcher']","experimental_trial","","pitcher_metal_blue","list1"
"['no']",2.70558333333333,"","['blue']","['metal']",3,NA,"[1416, 'no']","['material']","['plastic']","['table']","experimental_trial","","table_metal_blue","list1"
"['yes']",2.70558333333333,"","['silver']","['metal']",3,NA,"[1304, 'yes']","['material']","['metal']","['table']","experimental_trial","","table_metal_original","list1"
"['no']",2.70558333333333,"","['blue']","['plastic']",3,NA,"[1800, 'no']","['color']","['purple']","['pitcher']","experimental_trial","","pitcher_plastic_blue","list1"
"['yes']",2.70558333333333,"","['green']","['glass']",3,NA,"[1168, 'yes']","['color']","['green']","['bottle']","experimental_trial","","bottle_glass_green","list1"
"['no']",2.70558333333333,"","['brown']","['leather']",3,NA,"[1392, 'no']","['material']","['canvas']","['boot']","experimental_trial","","boot_leather_brown","list1"
"['yes']",2.70558333333333,"","['blue']","['glass']",3,NA,"[1256, 'yes']","['material']","['glass']","['bowl']","experimental_trial","","bowl_glass_blue","list1"
"['yes']",2.70558333333333,"","['green']","['plastic']",3,NA,"[1264, 'yes']","['color']","['green']","['bag']","experimental_trial","","bag_plastic_green","list1"
