"","feature_matching","feature_type","rt","response","correct_color","slide_number_in_experiment","feature","correct_material","workerid","Answer.time_in_minutes","label","item","speaker_cond","gaveRightAnswer","id"
"209","'yes'","material",824,"'yes'","['green']","60","['metal']","['metal']",8,4.901,"spoon_metal_green","['spoon']","list1",1,699
"210","'yes'","color",808,"'yes'","['brown']","62","['brown']","['rubber']",8,4.901,"boot_rubber_brown","['boot']","list1",1,701
"211","'yes'","color",638,"'yes'","['green']","63","['green']","['plastic']",8,4.901,"bag_plastic_green","['bag']","list1",1,702
"212","'yes'","color",776,"'yes'","['purple']","67","['purple']","['denim']",8,4.901,"jacket_denim_purple","['jacket']","list1",1,706
"213","'yes'","color",823,"'yes'","['purple']","72","['purple']","['leather']",8,4.901,"jacket_leather_purple","['jacket']","list1",1,711
"214","'yes'","color",808,"'yes'","['silver']","73","['silver']","['metal']",8,4.901,"bowl_metal_original","['bowl']","list1",1,712
"215","'yes'","color",703,"'yes'","['blue']","74","['blue']","['metal']",8,4.901,"cup_metal_blue","['cup']","list1",1,713
"216","'yes'","color",758,"'yes'","['silver']","76","['silver']","['metal']",8,4.901,"chair_metal_original","['chair']","list1",1,715
"217","'yes'","material",856,"'yes'","['blue']","77","['glass']","['glass']",8,4.901,"bowl_glass_blue","['bowl']","list1",1,716
"218","'yes'","color",791,"'yes'","['green']","78","['green']","['metal']",8,4.901,"table_metal_green","['table']","list1",1,717
"219","'yes'","color",985,"'yes'","['green']","82","['green']","['glass']",8,4.901,"bottle_glass_green","['bottle']","list1",1,721
"220","'yes'","material",841,"'yes'","['green']","88","['rubber']","['rubber']",8,4.901,"boot_rubber_green","['boot']","list1",1,727
"221","'yes'","material",1168,"'yes'","['blue']","90","['cardboard']","['cardboard']",8,4.901,"box_cardboard_blue","['box']","list1",1,729
"222","'yes'","material",806,"'yes'","['green']","11","['rubber']","['rubber']",9,3.19255,"boot_rubber_green","['boot']","list1",1,731
"223","'yes'","color",805,"'yes'","['blue']","15","['blue']","['metal']",9,3.19255,"pitcher_metal_blue","['pitcher']","list1",1,735
"224","'yes'","color",1462,"'yes'","['green']","16","['green']","['wood']",9,3.19255,"spoon_wood_green","['spoon']","list1",1,736
"225","'yes'","material",660,"'yes'","['pink']","18","['plastic']","['plastic']",9,3.19255,"plate_plastic_pink","['plate']","list1",1,738
"226","'yes'","color",694,"'yes'","['blue']","19","['blue']","['metal']",9,3.19255,"cup_metal_blue","['cup']","list1",1,739
"227","'yes'","color",769,"'yes'","['brown']","20","['brown']","['rubber']",9,3.19255,"boot_rubber_brown","['boot']","list1",1,740
"228","'yes'","color",1099,"'yes'","['purple']","21","['purple']","['leather']",9,3.19255,"jacket_leather_purple","['jacket']","list1",1,741
"229","'yes'","color",630,"'yes'","['blue']","22","['blue']","['wood']",9,3.19255,"box_wood_blue","['box']","list1",1,742
"230","'yes'","color",976,"'yes'","['purple']","25","['purple']","['wood']",9,3.19255,"chair_wood_purple","['chair']","list1",1,745
"231","'yes'","material",760,"'yes'","['green']","29","['plastic']","['plastic']",9,3.19255,"plate_plastic_green","['plate']","list1",1,749
"232","'yes'","material",903,"'yes'","['blue']","32","['glass']","['glass']",9,3.19255,"bowl_glass_blue","['bowl']","list1",1,752
"233","'yes'","color",832,"'yes'","['green']","33","['green']","['metal']",9,3.19255,"table_metal_green","['table']","list1",1,753
"234","'yes'","material",1152,"'yes'","['silver']","34","['metal']","['metal']",9,3.19255,"table_metal_original","['table']","list1",1,754
"235","'yes'","material",1104,"'yes'","['green']","38","['metal']","['metal']",9,3.19255,"chair_metal_green","['chair']","list1",1,758
"236","'yes'","material",952,"'yes'","['blue']","40","['cardboard']","['cardboard']",9,3.19255,"box_cardboard_blue","['box']","list1",1,760
"237","'yes'","color",631,"'yes'","['blue']","44","['blue']","['plastic']",9,3.19255,"chair_plastic_original","['chair']","list1",1,764
"238","'yes'","material",991,"'yes'","['white']","45","['paper']","['paper']",9,3.19255,"plate_paper_original","['plate']","list1",1,765
"239","'yes'","color",755,"'yes'","['purple']","46","['purple']","['denim']",9,3.19255,"jacket_denim_purple","['jacket']","list1",1,766
"240","'yes'","color",1000,"'yes'","['silver']","47","['silver']","['metal']",9,3.19255,"bowl_metal_original","['bowl']","list1",1,767
"241","'yes'","material",755,"'yes'","['blue']","48","['plastic']","['plastic']",9,3.19255,"bottle_plastic_blue","['bottle']","list1",1,768
"242","'yes'","material",1046,"'yes'","['green']","50","['wood']","['wood']",9,3.19255,"chair_wood_green","['chair']","list1",1,770
"243","'yes'","color",854,"'yes'","['silver']","55","['silver']","['metal']",9,3.19255,"chair_metal_original","['chair']","list1",1,775
"244","'yes'","material",812,"'yes'","['green']","56","['metal']","['metal']",9,3.19255,"pitcher_metal_green","['pitcher']","list1",1,776
"245","'yes'","material",740,"'yes'","['brown']","57","['paper']","['paper']",9,3.19255,"bag_paper_original","['bag']","list1",1,777
"246","'yes'","material",984,"'yes'","['green']","59","['denim']","['denim']",9,3.19255,"jacket_denim_green","['jacket']","list1",1,779
"247","'yes'","material",743,"'yes'","['silver']","60","['metal']","['metal']",9,3.19255,"cup_metal_original","['cup']","list1",1,780
"248","'yes'","color",782,"'yes'","['green']","62","['green']","['plastic']",9,3.19255,"bag_plastic_green","['bag']","list1",1,782
"249","'yes'","material",904,"'yes'","['green']","68","['glass']","['glass']",9,3.19255,"pitcher_glass_green","['pitcher']","list1",1,788
"250","'yes'","color",967,"'yes'","['green']","69","['green']","['plastic']",9,3.19255,"bottle_plastic_green","['bottle']","list1",1,789
"251","'yes'","material",853,"'yes'","['green']","70","['leather']","['leather']",9,3.19255,"boot_leather_green","['boot']","list1",1,790
"252","'yes'","material",823,"'yes'","['blue']","74","['wood']","['wood']",9,3.19255,"spoon_wood_blue","['spoon']","list1",1,794
"253","'yes'","color",905,"'yes'","['blue']","75","['blue']","['paper']",9,3.19255,"bag_paper_blue","['bag']","list1",1,795
"254","'yes'","color",679,"'yes'","['green']","77","['green']","['glass']",9,3.19255,"bottle_glass_green","['bottle']","list1",1,797
"255","'yes'","color",675,"'yes'","['green']","78","['green']","['plastic']",9,3.19255,"pitcher_plastic_green","['pitcher']","list1",1,798
"256","'yes'","color",573,"'yes'","['green']","79","['green']","['plastic']",9,3.19255,"cup_plastic_green","['cup']","list1",1,799
"257","'yes'","color",713,"'yes'","['silver']","84","['silver']","['metal']",9,3.19255,"spoon_metal_original","['spoon']","list1",1,804
"258","'yes'","material",824,"'yes'","['green']","85","['metal']","['metal']",9,3.19255,"spoon_metal_green","['spoon']","list1",1,805
"259","'yes'","color",1032,"'yes'","['green']","86","['green']","['glass']",9,3.19255,"bowl_glass_green","['bowl']","list1",1,806
"260","'yes'","material",670,"'yes'","['blue']","89","['plastic']","['plastic']",9,3.19255,"spoon_plastic_blue","['spoon']","list1",1,809
"261","'yes'","material",707,"'yes'","['white']","90","['plastic']","['plastic']",9,3.19255,"pitcher_plastic_original","['pitcher']","list1",1,810
"262","'yes'","material",1032,"'yes'","['green']","14","['rubber']","['rubber']",10,6.4058,"boot_rubber_green","['boot']","list1",1,815
"263","'yes'","color",1280,"'yes'","['silver']","15","['silver']","['metal']",10,6.4058,"chair_metal_original","['chair']","list1",1,816
"264","'yes'","material",1302,"'yes'","['pink']","16","['plastic']","['plastic']",10,6.4058,"plate_plastic_pink","['plate']","list1",1,817
"265","'yes'","material",1263,"'yes'","['blue']","18","['wood']","['wood']",10,6.4058,"spoon_wood_blue","['spoon']","list1",1,819
"266","'yes'","color",865,"'yes'","['green']","19","['green']","['metal']",10,6.4058,"table_metal_green","['table']","list1",1,820
"267","'yes'","material",1137,"'yes'","['green']","20","['leather']","['leather']",10,6.4058,"boot_leather_green","['boot']","list1",1,821
"268","'yes'","color",889,"'yes'","['green']","21","['green']","['wood']",10,6.4058,"spoon_wood_green","['spoon']","list1",1,822
"269","'yes'","color",847,"'yes'","['silver']","22","['silver']","['metal']",10,6.4058,"bowl_metal_original","['bowl']","list1",1,823
"270","'yes'","color",703,"'yes'","['blue']","23","['blue']","['plastic']",10,6.4058,"chair_plastic_original","['chair']","list1",1,824
"271","'yes'","material",888,"'yes'","['blue']","24","['plastic']","['plastic']",10,6.4058,"bottle_plastic_blue","['bottle']","list1",1,825
"272","'yes'","color",862,"'yes'","['blue']","29","['blue']","['wood']",10,6.4058,"box_wood_blue","['box']","list1",1,830
"273","'yes'","color",952,"'yes'","['purple']","38","['purple']","['denim']",10,6.4058,"jacket_denim_purple","['jacket']","list1",1,839
"274","'yes'","material",937,"'yes'","['green']","39","['wood']","['wood']",10,6.4058,"chair_wood_green","['chair']","list1",1,840
"275","'yes'","material",816,"'yes'","['blue']","40","['cardboard']","['cardboard']",10,6.4058,"box_cardboard_blue","['box']","list1",1,841
"276","'yes'","material",1071,"'yes'","['silver']","41","['metal']","['metal']",10,6.4058,"cup_metal_original","['cup']","list1",1,842
"277","'yes'","material",889,"'yes'","['brown']","43","['paper']","['paper']",10,6.4058,"bag_paper_original","['bag']","list1",1,844
"278","'yes'","color",728,"'yes'","['green']","47","['green']","['plastic']",10,6.4058,"bottle_plastic_green","['bottle']","list1",1,848
"279","'yes'","color",880,"'yes'","['silver']","49","['silver']","['metal']",10,6.4058,"spoon_metal_original","['spoon']","list1",1,850
"280","'yes'","color",913,"'yes'","['purple']","61","['purple']","['wood']",10,6.4058,"chair_wood_purple","['chair']","list1",1,862
"281","'yes'","color",943,"'yes'","['blue']","66","['blue']","['metal']",10,6.4058,"pitcher_metal_blue","['pitcher']","list1",1,867
"282","'yes'","color",870,"'yes'","['green']","69","['green']","['glass']",10,6.4058,"bowl_glass_green","['bowl']","list1",1,870
"283","'yes'","color",1040,"'yes'","['blue']","70","['blue']","['metal']",10,6.4058,"cup_metal_blue","['cup']","list1",1,871
"284","'yes'","color",1087,"'yes'","['brown']","71","['brown']","['rubber']",10,6.4058,"boot_rubber_brown","['boot']","list1",1,872
"285","'yes'","color",1656,"'yes'","['green']","72","['green']","['plastic']",10,6.4058,"pitcher_plastic_green","['pitcher']","list1",1,873
"286","'yes'","color",752,"'yes'","['green']","75","['green']","['plastic']",10,6.4058,"bag_plastic_green","['bag']","list1",1,876
"287","'yes'","material",1143,"'yes'","['white']","78","['paper']","['paper']",10,6.4058,"plate_paper_original","['plate']","list1",1,879
"288","'yes'","material",1103,"'yes'","['green']","79","['metal']","['metal']",10,6.4058,"spoon_metal_green","['spoon']","list1",1,880
"289","'yes'","material",1095,"'yes'","['green']","80","['metal']","['metal']",10,6.4058,"chair_metal_green","['chair']","list1",1,881
"290","'yes'","material",968,"'yes'","['blue']","86","['plastic']","['plastic']",10,6.4058,"spoon_plastic_blue","['spoon']","list1",1,887
"291","'yes'","color",751,"'yes'","['green']","88","['green']","['glass']",10,6.4058,"bottle_glass_green","['bottle']","list1",1,889
"292","'yes'","material",808,"'yes'","['green']","89","['glass']","['glass']",10,6.4058,"pitcher_glass_green","['pitcher']","list1",1,890
"293","'yes'","color",855,"'yes'","['purple']","90","['purple']","['leather']",10,6.4058,"jacket_leather_purple","['jacket']","list1",1,891
"294","'yes'","color",908,"'yes'","['purple']","12","['purple']","['wood']",15,3.86755,"chair_wood_purple","['chair']","list1",1,1218
"295","'yes'","color",935,"'yes'","['blue']","16","['blue']","['paper']",15,3.86755,"bag_paper_blue","['bag']","list1",1,1222
"296","'yes'","material",920,"'yes'","['silver']","19","['metal']","['metal']",15,3.86755,"cup_metal_original","['cup']","list1",1,1225
"297","'yes'","material",994,"'yes'","['silver']","20","['metal']","['metal']",15,3.86755,"table_metal_original","['table']","list1",1,1226
"298","'yes'","color",929,"'yes'","['green']","21","['green']","['plastic']",15,3.86755,"cup_plastic_green","['cup']","list1",1,1227
"299","'yes'","material",1220,"'yes'","['green']","22","['metal']","['metal']",15,3.86755,"pitcher_metal_green","['pitcher']","list1",1,1228
"300","'yes'","color",859,"'yes'","['blue']","23","['blue']","['metal']",15,3.86755,"cup_metal_blue","['cup']","list1",1,1229
"301","'yes'","material",1367,"'yes'","['green']","24","['denim']","['denim']",15,3.86755,"jacket_denim_green","['jacket']","list1",1,1230
"302","'yes'","material",1048,"'yes'","['blue']","25","['cardboard']","['cardboard']",15,3.86755,"box_cardboard_blue","['box']","list1",1,1231
"303","'yes'","color",974,"'yes'","['green']","27","['green']","['glass']",15,3.86755,"bottle_glass_green","['bottle']","list1",1,1233
"304","'yes'","color",744,"'yes'","['silver']","28","['silver']","['metal']",15,3.86755,"spoon_metal_original","['spoon']","list1",1,1234
"305","'yes'","material",1938,"'yes'","['blue']","30","['plastic']","['plastic']",15,3.86755,"spoon_plastic_blue","['spoon']","list1",1,1236
"306","'yes'","color",1039,"'yes'","['green']","33","['green']","['glass']",15,3.86755,"bowl_glass_green","['bowl']","list1",1,1239
"307","'yes'","color",900,"'yes'","['green']","38","['green']","['plastic']",15,3.86755,"bottle_plastic_green","['bottle']","list1",1,1244
"308","'yes'","material",1416,"'yes'","['white']","43","['plastic']","['plastic']",15,3.86755,"pitcher_plastic_original","['pitcher']","list1",1,1249
"309","'yes'","material",1121,"'yes'","['brown']","44","['paper']","['paper']",15,3.86755,"bag_paper_original","['bag']","list1",1,1250
"310","'yes'","color",879,"'yes'","['green']","46","['green']","['plastic']",15,3.86755,"pitcher_plastic_green","['pitcher']","list1",1,1252
"311","'yes'","color",1013,"'yes'","['purple']","47","['purple']","['denim']",15,3.86755,"jacket_denim_purple","['jacket']","list1",1,1253
"312","'yes'","material",922,"'yes'","['green']","50","['glass']","['glass']",15,3.86755,"pitcher_glass_green","['pitcher']","list1",1,1256
"313","'yes'","material",951,"'yes'","['blue']","54","['plastic']","['plastic']",15,3.86755,"bottle_plastic_blue","['bottle']","list1",1,1260
"314","'yes'","material",1266,"'yes'","['green']","58","['wood']","['wood']",15,3.86755,"chair_wood_green","['chair']","list1",1,1264
"315","'yes'","material",907,"'yes'","['green']","61","['metal']","['metal']",15,3.86755,"spoon_metal_green","['spoon']","list1",1,1267
"316","'yes'","color",1236,"'yes'","['green']","63","['green']","['metal']",15,3.86755,"table_metal_green","['table']","list1",1,1269
"317","'yes'","material",1071,"'yes'","['green']","64","['metal']","['metal']",15,3.86755,"chair_metal_green","['chair']","list1",1,1270
"318","'yes'","color",1059,"'yes'","['silver']","65","['silver']","['metal']",15,3.86755,"bowl_metal_original","['bowl']","list1",1,1271
"319","'yes'","color",891,"'yes'","['blue']","66","['blue']","['metal']",15,3.86755,"pitcher_metal_blue","['pitcher']","list1",1,1272
"320","'yes'","material",1244,"'yes'","['green']","67","['leather']","['leather']",15,3.86755,"boot_leather_green","['boot']","list1",1,1273
"321","'yes'","color",784,"'yes'","['green']","72","['green']","['plastic']",15,3.86755,"bag_plastic_green","['bag']","list1",1,1278
"322","'yes'","color",807,"'yes'","['silver']","74","['silver']","['metal']",15,3.86755,"chair_metal_original","['chair']","list1",1,1280
"323","'yes'","color",1318,"'yes'","['purple']","78","['purple']","['leather']",15,3.86755,"jacket_leather_purple","['jacket']","list1",1,1284
"324","'yes'","material",1021,"'yes'","['blue']","81","['glass']","['glass']",15,3.86755,"bowl_glass_blue","['bowl']","list1",1,1287
"325","'yes'","material",1101,"'yes'","['green']","85","['rubber']","['rubber']",15,3.86755,"boot_rubber_green","['boot']","list1",1,1291
"326","'yes'","color",988,"'yes'","['brown']","90","['brown']","['rubber']",15,3.86755,"boot_rubber_brown","['boot']","list1",1,1296
"327","'yes'","material",1791,"'yes'","['green']","11","['leather']","['leather']",16,4.49768333333333,"boot_leather_green","['boot']","list1",1,1298
